campaign_id,country,state,district,start_date,end_date,vaccine_name,target_population,doses_allocated,doses_administered,partner_org,notes
VAC-IND-01558,India,Karnataka,Hubli,2023-10-19,2023-12-07,Influenza,elderly_60+,132944,34249,WHO,
VAC-IND-01559,India,Gujarat,Bhavnagar,2023-04-12,2023-06-05,Typhoid,children_0-5,3961,2736,,
VAC-IND-01560,India,Assam,Jorhat,2025-04-29,2025-06-18,Typhoid,pregnant_women,165740,73934,WHO,
VAC-IND-01561,India,Bihar,Bhagalpur,13-08-2025,2025-09-06,Influenza,all_adults,2970,909,IAP,School-based campaign
VAC-IND-01562,India,Maharashtra,Nashik,2023-12-07,2024-01-22,DTP,elderly_60+,116797,23812,State Govt,Mass camp at community centre
VAC-IND-01563,India,Gujarat,Ahmedabad,2025-04-30,2025-05-04,DTP,elderly_60+,134713,107625,Red Cross,
VAC-IND-01564,India,Gujarat,Ahmedabad,2024-02-10,2024-04-06,Typhoid,children_0-5,117785,96912,WHO,Cold chain maintained
VAC-IND-01565,India,Bihar,Purnia,20-01-2025,2025-02-21,Polio,pregnant_women,131703,48585, LOCAL HEALTH DEPT,
VAC-IND-01566,India,West Bengal,Darjeeling,2023-11-29 03:25:37,2023-12-04,Hepatitis B,pregnant_women,101281,70381,State Govt,
VAC-IND-01567,India,Gujarat,Vadodara,2023-05-16,2023-07-02,MMR,school_children_5-15,152036,150258,,Mass camp at community centre
VAC-IND-01568,India,West Bengal,Howrah,2023-10-25,2023-10-28, COVID-19,school_children_5-15,3028,2095,,
VAC-IND-01569,India,Karnataka,Bengaluru,2024-03-30,2024-04-20,COVID-19,children_0-5,77264,44339,Local Health Dept,Single-day mega camp
VAC-IND-01570,India,Kerala,Thiruvananthapuram,09-10-2024,2024-10-14,DTP,school_children_5-15,97047,68830,IAP,Single-day mega camp
VAC-IND-01571,India,West Bengal,Darjeeling,2024-04-18,2024-05-30,COVID-19,children_0-5,61493,18243,,Door-to-door drive
VAC-IND-01572,India,Tamil Nadu,Tiruchirappalli,2025-05-11,2025-05-23,COVID-19,pregnant_women,153908,142916,State Govt,
VAC-IND-01573,India,Kerala,Kochi,2023-06-06 15:21:51,2023-06-15,Hepatitis B,children_0-5,155761,161634,IAP,
VAC-IND-01574,India,Bihar,Patna,2025-08-03,2025-09-21,DTP,school_children_5-15,40741,27331,IAP,Single-day mega camp
VAC-IND-01575,India,Gujarat,Surat,2023-03-17,2023-04-17,DTP,children_0-5,121267,89794,IAP,Cold chain maintained
VAC-IND-01576,India,Gujarat,Bhavnagar,2024-04-15,2024-06-03,Influenza,healthcare_workers,26112,15278,WHO,
VAC-IND-01577,India,Kerala,Kozhikode,27-10-2025,2025-12-14,Hepatitis B,elderly_60+,47965,20209,IAP,Single-day mega camp
VAC-IND-01578,India,West Bengal,Darjeeling,2025-07-12,2025-08-17, MMR,elderly_60+,12478,9517,WHO,Single-day mega camp
VAC-IND-01579,India,Delhi,East Delhi,19-05-2023,2023-07-06,DTP,all_adults,89172,89725,Private Clinic,Reported delay due to rains
VAC-IND-01580,India,Karnataka,Belgaum,02-06-2025,2025-07-28,Polio,children_0-5,14162,13839,Local Health Dept,Single-day mega camp
VAC-IND-01581,India,Karnataka,Mysuru,2023-04-28,2023-06-19,Typhoid,children_0-5,62186,35168,,
VAC-IND-01582,India,Assam,Jorhat,2023-06-21 10:38:54,2023-07-22,Influenza,school_children_5-15,67968,34189,IAP,Mass camp at community centre
VAC-IND-01583,India,Rajasthan,Alwar,2025-08-06,2025-08-30,Hepatitis B,school_children_5-15,42124,13468,WHO,
VAC-IND-01584,India,Delhi,East Delhi,06-03-2024,2024-04-25,COVID-19,school_children_5-15,119891,47605,Red Cross,
VAC-IND-01585,India,Kerala,Thiruvananthapuram,09-08-2025,2025-09-22,COVID-19,all_adults,112154,86893,,
VAC-IND-01586,India,Rajasthan,Udaipur,2023-08-22,2023-10-17,MMR,elderly_60+,151789,34601, UNICEF,
VAC-IND-01587,India,Delhi,South Delhi,02-03-2023,2023-04-21,COVID-19,pregnant_women,149565,31736,Red Cross,
VAC-IND-01588,India,Kerala,Thiruvananthapuram,2025-05-14,2025-07-11,COVID-19,elderly_60+,122279,124000,UNICEF,
VAC-IND-01589,India,Maharashtra,Nagpur,2023-01-23 09:37:12,2023-02-08,DTP,healthcare_workers,120781,60811,NHM,
VAC-IND-01590,India,Tamil Nadu,Tiruchirappalli,2025-06-06 17:00:34,23/06/2025,MMR,pregnant_women,9022,7999,WHO,Reported delay due to rains
VAC-IND-01591,India,Assam,Tezpur,2024-10-27,2024-12-07,Polio,elderly_60+,159021,152919,State Govt,
VAC-IND-01592,India,Assam,Guwahati,2025-03-04,2025-04-17,Influenza,all_adults,148142,37426,Private Clinic,Reported delay due to rains
VAC-IND-01593,India,Gujarat,Surat,2024-09-14,2024-09-30,Hepatitis B,pregnant_women,69909,55045,WHO,Mass camp at community centre
VAC-IND-01594,India,Rajasthan,Bikaner,09-09-2024,2024-10-08,Influenza,children_0-5,95759,21995,,Door-to-door drive
VAC-IND-01595,India,Delhi,West Delhi,2023-04-06,2023-05-28,Typhoid,elderly_60+,97861,58800,WHO,Mass camp at community centre
VAC-IND-01596,India, DELHI,South Delhi,2024-12-14 07:13:11,17/12/2024,Influenza,pregnant_women,64641,15597,IAP,
VAC-IND-01597,India,Odisha,Cuttack,2024-11-22,2025-01-14,Hepatitis B,healthcare_workers,9253,5166,,Cold chain maintained
VAC-IND-01598,India,Karnataka,Belgaum,01-02-2024,2024-02-19,DTP,elderly_60+,43020,24744,Private Clinic,
VAC-IND-01599,India,Odisha,Sambalpur,2024-04-17,12/06/2024,Influenza,healthcare_workers,71138,20155,WHO,Reported delay due to rains
VAC-IND-01600,India,West Bengal,Howrah,2023-10-02 03:09:15,2023-11-05,Hepatitis B,pregnant_women,20227,14169,Local Health Dept,
VAC-IND-01601,India,Assam,Silchar,2023-07-10,2023-09-08,Hepatitis B,elderly_60+,163588,58351,Red Cross,Door-to-door drive
VAC-IND-01602,India, KERALA,Kannur,2025-02-01,2025-03-01,DTP,pregnant_women,111531,58228,Red Cross,
VAC-IND-01603,India,Kerala,Kochi,22-02-2023,2023-03-24,Hepatitis B,elderly_60+,60417,49509,,Reported delay due to rains
VAC-IND-01604,India,Tamil Nadu, CHENNAI,2024-01-27,2024-02-05,MMR,children_0-5,181663,123328,,Hospital-based
VAC-IND-01605,India,Delhi,Central Delhi,2023-08-04,2023-09-18,Hepatitis B,all_adults,136139,90811,Red Cross,
VAC-IND-01606,India,Odisha,Rourkela,2023-09-26,2023-10-04,Polio,school_children_5-15,62435,29157,IAP,Door-to-door drive
VAC-IND-01607,India,Odisha,Bhubaneswar,11-09-2024,2024-10-14,Typhoid,healthcare_workers,113594,72814,NHM,Hospital-based
VAC-IND-01608,India,Assam,Tezpur,2025-05-30,2025-06-24,Polio,healthcare_workers,15484,10751,Local Health Dept,
VAC-IND-01609,India,Rajasthan,Udaipur,28-10-2025,2025-11-22,Hepatitis B,elderly_60+,139542,124746,IAP,
VAC-IND-01610,India,Delhi,Central Delhi,2025-11-06,2025-12-09,MMR,elderly_60+,153723,78246,IAP,Door-to-door drive
VAC-IND-01611,India,West Bengal,Darjeeling,2023-11-22,2024-01-19,MMR,school_children_5-15,198413,87746,Private Clinic,
VAC-IND-01612,India,Rajasthan,Bikaner,2024-01-22,2024-02-10,Typhoid,elderly_60+,169876,,Red Cross,
VAC-IND-01613,India,Assam,Tezpur,2023-12-25,2024-02-16,Influenza,school_children_5-15,184568,140307,,
VAC-IND-01614,India,Tamil Nadu,Madurai,2023-04-18 11:27:12,2023-05-02,Polio,elderly_60+,75221,16273,,Door-to-door drive
VAC-IND-01615,India,Karnataka,Mangalore,2024-02-16,2024-03-01,COVID-19,healthcare_workers,78587,27991,NHM,Mass camp at community centre
VAC-IND-01616,India,West Bengal,Kolkata,2025-12-19,2026-01-22,COVID-19,school_children_5-15,84483,69355,Private Clinic,
VAC-IND-01617,India,West Bengal,Darjeeling,2025-03-11,2025-04-28,Hepatitis B,pregnant_women,93295,,NHM,
VAC-IND-01618,India,Kerala,Kannur,2025-05-21,2025-07-17,Typhoid,all_adults,29682,12431,,
VAC-IND-01619,India,Kerala,Kannur,2024-09-05,2024-09-20,COVID-19,school_children_5-15,102497,58209,NHM,
VAC-IND-01620,India,West Bengal,Bardhaman,2025-01-11,2025-02-09,Typhoid,pregnant_women,197645,94167,Local Health Dept,Mass camp at community centre
VAC-IND-01621,India,West Bengal, KOLKATA,2025-08-27,2025-09-20,Typhoid,all_adults,144804,40303,NHM,
VAC-IND-01622,India,Delhi,North Delhi,2024-03-24,2024-04-13,Influenza,pregnant_women,20886,9689,IAP,Reported delay due to rains
VAC-IND-01623,India,Rajasthan,Bikaner,2024-06-07,28/07/2024,Typhoid,healthcare_workers,43886,28006,IAP,Single-day mega camp
VAC-IND-01624,India,Delhi,East Delhi,2023-03-26,2023-04-27,MMR,children_0-5,135692,119687,WHO,Mass camp at community centre
VAC-IND-01625,India,Karnataka,Belgaum,2024-11-21,2024-12-14,Polio,pregnant_women,70732,39758,NHM,Mass camp at community centre
VAC-IND-01626,India,Maharashtra,Thane,2024-03-27,2024-04-03,Typhoid,school_children_5-15,112524,86562,Private Clinic,
VAC-IND-01627,India,Rajasthan,Alwar,2024-06-20,2024-07-22,Typhoid,all_adults,191273,180396,IAP,Cold chain maintained
VAC-IND-01628,India,Gujarat,Surat,05-03-2025,2025-04-02,Polio,children_0-5,18101,8484,,Mass camp at community centre
VAC-IND-01629,India,Delhi,East Delhi,2025-08-31 05:36:53,2025-09-10,Polio,all_adults,136034,32581,,Cold chain maintained
VAC-IND-01630,India,Uttar Pradesh,Agra,2025-05-27,2025-07-26,DTP,healthcare_workers,185544,107102,,
VAC-IND-01631,India,Bihar,Muzaffarpur,2024-03-08,2024-04-05,Influenza,school_children_5-15,32020,10848,Red Cross,
VAC-IND-01632,India,Bihar,Bhagalpur,2023-06-16,2023-08-07,MMR,elderly_60+,133691,83217,,
VAC-IND-01633,India,Karnataka,Belgaum,2025-04-29,2025-06-14,Typhoid,all_adults,183050,168655,,Reported delay due to rains
VAC-IND-01634,India,Bihar,Bhagalpur,14-02-2023,2023-03-29, POLIO,all_adults,36689,11201,WHO,Single-day mega camp
VAC-IND-01635,India,Kerala,Thrissur,2025-04-02,2025-05-03,Typhoid,children_0-5,102933,28606,Private Clinic,
VAC-IND-01636,India,Assam,Tezpur,30-12-2023,2024-02-03,Influenza,all_adults,21495,21879,UNICEF,Single-day mega camp
VAC-IND-01637,India,Karnataka,Mysuru,2025-08-07,26/09/2025,Typhoid,pregnant_women,2092,2102,Local Health Dept,
VAC-IND-01638,India, KARNATAKA, BELGAUM,2024-04-25 02:43:49,13/05/2024,COVID-19,pregnant_women,79795,18485, IAP,
VAC-IND-01639,India,West Bengal,Bardhaman,2024-01-03,2024-01-27,MMR,healthcare_workers,115630,71342,,
VAC-IND-01640,India,Rajasthan,Udaipur,17-05-2024,2024-07-03,DTP,school_children_5-15,182359,56222,,
VAC-IND-01641,India,Maharashtra,Nashik,2025-02-10 08:42:14,2025-03-28,COVID-19,all_adults,169635,47507,Local Health Dept,School-based campaign
VAC-IND-01642,India,Bihar,Purnia,2023-07-10,25/07/2023,Hepatitis B,elderly_60+,12658,3422, PRIVATE CLINIC,
VAC-IND-01643,India,Maharashtra,Pune,2023-03-05,2023-04-11,DTP,elderly_60+,168435,50881,Private Clinic,School-based campaign
VAC-IND-01644,India,West Bengal,Bardhaman,2023-12-23,2024-02-13,Typhoid,children_0-5,78919,58545,WHO,Reported delay due to rains
VAC-IND-01645,India, DELHI,East Delhi,2024-07-18,2024-08-16,COVID-19,school_children_5-15,111382,112115,Private Clinic,School-based campaign
VAC-IND-01646,India,West Bengal,Siliguri,2023-09-29,2023-10-04,DTP,children_0-5,4889,1960,Red Cross,
VAC-IND-01647,India,Tamil Nadu,Madurai,2024-07-05,2024-08-28,MMR,healthcare_workers,165706,99484,State Govt,
VAC-IND-01648,India,Odisha, ROURKELA,2023-10-20,2023-12-04,Hepatitis B,children_0-5,56847,12585,Red Cross,
VAC-IND-01649,India, MAHARASHTRA,Pune,2024-06-29,2024-07-27,Polio,all_adults,185105,135776,WHO,
VAC-IND-01650,India,Uttar Pradesh, KANPUR,2024-09-23,2024-10-18,Polio,healthcare_workers,111888,32752,State Govt,Cold chain maintained
VAC-IND-01651,India, KARNATAKA,Hubli,11-07-2024,2024-09-09,DTP,elderly_60+,39001,37407,,
VAC-IND-01652,India,Karnataka,Mysuru,2024-04-17,2024-05-14,Hepatitis B,all_adults,122028,106315,Local Health Dept,
VAC-IND-01653,India,Tamil Nadu,Salem,2025-09-19 21:57:11,2025-09-30,DTP,elderly_60+,67758,47920,Red Cross,
VAC-IND-01654,India,West Bengal,Siliguri,2023-05-29 18:37:26,2023-06-12,Hepatitis B,school_children_5-15,90874,38401,,Reported delay due to rains
VAC-IND-01655,India,Odisha,Puri,2025-03-29,2025-04-30, TYPHOID,all_adults,118711,72522,WHO,
VAC-IND-01656,India,Delhi,Central Delhi,2025-12-07 08:57:38,2026-01-31,Polio,elderly_60+,86318,86453,UNICEF,
VAC-IND-01657,India,Maharashtra,Mumbai,2023-05-17,2023-05-23, INFLUENZA,healthcare_workers,173049,139177,UNICEF,Cold chain maintained
VAC-IND-01658,India,Bihar,Gaya,11-03-2023,29/04/2023,COVID-19,elderly_60+,19038,5743,,
VAC-IND-01659,India,Bihar,Purnia,2025-08-20,2025-09-29,DTP,pregnant_women,114474,110890,Red Cross,
VAC-IND-01660,India,Maharashtra,Nagpur,2023-11-06,2023-11-20,DTP,all_adults,61350,44020,UNICEF,Cold chain maintained
VAC-IND-01661,India,Assam,Jorhat,2023-09-14 18:52:49,21/10/2023,MMR,all_adults,9401,8903,,
VAC-IND-01662,India, BIHAR,Bhagalpur,2024-05-18,2024-05-21,DTP,healthcare_workers,107583,90485,IAP,School-based campaign
VAC-IND-01663,India,Bihar,Bhagalpur,2023-01-14,08/03/2023,Influenza,pregnant_women,129147,118997,NHM,
VAC-IND-01664,India,Assam,Silchar,2025-04-08,2025-04-14,COVID-19,all_adults,130488,48321,,
VAC-IND-01665,India,Assam,Dibrugarh,2023-04-03,2023-04-27,Polio,children_0-5,195590,195780,NHM,
VAC-IND-01666,India,Maharashtra,Pune,02-09-2024,2024-10-26,MMR,healthcare_workers,81898,75171,WHO,
VAC-IND-01667,India,Gujarat,Bhavnagar,01-05-2025,2025-06-22,COVID-19,school_children_5-15,17719,18040,State Govt,Door-to-door drive
VAC-IND-01668,India,Assam,Guwahati,2025-08-23,2025-10-09,Polio,elderly_60+,94158,50143,,
VAC-IND-01669,India,West Bengal,Darjeeling,2024-06-07,2024-08-01, MMR,healthcare_workers,93303,63789,UNICEF,
VAC-IND-01670,India,Gujarat,Vadodara,09-07-2024,2024-08-20,DTP,children_0-5,96377,34606,State Govt,
VAC-IND-01671,India,Maharashtra,Thane,18-05-2024,2024-07-11,COVID-19,healthcare_workers,82153,57292,Local Health Dept,Hospital-based
VAC-IND-01672,India,Odisha,Sambalpur,2023-11-03,2023-12-27,DTP,elderly_60+,179012,136103,WHO,Reported delay due to rains
VAC-IND-01673,India,Rajasthan,Alwar,2025-03-28,2025-04-17,Hepatitis B,healthcare_workers,182263,153057,WHO,
VAC-IND-01674,India,Odisha,Rourkela,2023-07-05 12:18:44,2023-08-04,MMR,school_children_5-15,54671,26448,Private Clinic,Mass camp at community centre
VAC-IND-01675,India,Assam,Jorhat,2024-09-06,2024-09-10,Typhoid,all_adults,133466,126581,,
VAC-IND-01676,India,Maharashtra,Thane,2023-12-11,2024-01-26,Hepatitis B,school_children_5-15,157651,55819,Local Health Dept,
VAC-IND-01677,India,Bihar,Gaya,2025-03-09,2025-03-18,COVID-19,pregnant_women,72767,51310,Red Cross,
VAC-IND-01678,India,Kerala,Thiruvananthapuram,2025-04-05,2025-05-07,COVID-19,pregnant_women,176722,73811,NHM,
VAC-IND-01679,India,Gujarat,Rajkot,2024-07-12,2024-08-01,Typhoid,healthcare_workers,190923,53048,Red Cross,
VAC-IND-01680,India,Kerala,Kozhikode,10-03-2025,2025-05-04, MMR,all_adults,89355,93444,State Govt,
VAC-IND-01681,India,West Bengal,Darjeeling,2024-05-23,2024-07-13,Influenza,school_children_5-15,1227,272,,
VAC-IND-01682,India,Uttar Pradesh,Agra,2025-07-07,2025-08-03,DTP,elderly_60+,13192,3487,WHO,
VAC-IND-01683,India,Maharashtra,Nagpur,2023-04-01,2023-05-07,MMR,children_0-5,23497,18754,,Mass camp at community centre
VAC-IND-01684,India,Assam,Guwahati,2023-08-31 01:51:47,2023-09-18,Hepatitis B,pregnant_women,38029,8368,IAP,Hospital-based
VAC-IND-01685,India,Gujarat,Vadodara,2025-08-15,2025-09-10,DTP,children_0-5,29889,12093,WHO,
VAC-IND-01686,India,Gujarat,Vadodara,2025-10-06 21:20:16,2025-11-29,COVID-19,pregnant_women,165693,69068,Local Health Dept,Cold chain maintained
VAC-IND-01687,India,Uttar Pradesh,Kanpur,2025-11-18,2025-12-26,Hepatitis B,all_adults,147578,101345,IAP,
VAC-IND-01688,India,Tamil Nadu,Madurai,2025-03-26 05:55:10,2025-05-06,Hepatitis B,all_adults,97754,84210,WHO,
VAC-IND-01689,India,Karnataka,Hubli,30-07-2023,2023-09-24,COVID-19,pregnant_women,142519,87176,State Govt,School-based campaign
VAC-IND-01690,India,West Bengal,Kolkata,2023-09-26,19/11/2023,COVID-19,pregnant_women,96437,22848,NHM,
VAC-IND-01691,India,Bihar,Patna,2025-05-16,2025-05-25,Hepatitis B,children_0-5,14647,10138,IAP,
VAC-IND-01692,India,Karnataka,Mysuru,2024-10-30,2024-12-08,Polio,school_children_5-15,186531,106568,IAP,Reported delay due to rains
VAC-IND-01693,India,Gujarat,Bhavnagar,2023-04-22,2023-05-24,Polio,healthcare_workers,193264,176202,,Cold chain maintained
VAC-IND-01694,India,West Bengal,Bardhaman,2024-03-15,2024-04-11,MMR,school_children_5-15,145656,144619,State Govt,
VAC-IND-01695,India,Maharashtra,Nagpur,2025-08-17,31/08/2025,Typhoid,school_children_5-15,196083,163484,UNICEF,Hospital-based
VAC-IND-01696,India,Bihar,Patna,2024-01-16,2024-02-26,Typhoid,elderly_60+,128654,50588,State Govt,
VAC-IND-01697,India,West Bengal,Howrah,2024-06-14,2024-08-11,Influenza,all_adults,35462,32096,State Govt,
VAC-IND-01698,India,Gujarat,Rajkot,2024-04-29,2024-06-16,Polio,elderly_60+,189487,126540,WHO,
VAC-IND-01699,India,Kerala, KOZHIKODE,2023-01-01,2023-02-12,Influenza,elderly_60+,46424,28508,Local Health Dept,Door-to-door drive
VAC-IND-01700,India,Rajasthan,Jodhpur,19-01-2023,2023-02-21,Typhoid,pregnant_women,84669,59958,IAP,
VAC-IND-01701,India,Gujarat,Vadodara,2025-06-12,2025-07-23,COVID-19,children_0-5,53384,25168,WHO,Single-day mega camp
VAC-IND-01702,India,Karnataka,Mysuru,2023-11-13,2024-01-03, INFLUENZA,all_adults,164449,72354, STATE GOVT,
VAC-IND-01703,India,Kerala,Kannur,2025-11-02,07/11/2025,COVID-19,all_adults,105831,83837,WHO,
VAC-IND-01704,India,West Bengal, KOLKATA,2024-11-17,2024-11-30,COVID-19,school_children_5-15,80253,53754, WHO,Cold chain maintained
VAC-IND-01705,India,Delhi,East Delhi,2024-07-07,2024-08-20,Hepatitis B,elderly_60+,124557,72991,Private Clinic,
VAC-IND-01706,India,Maharashtra,Nashik,2023-11-24,2023-11-29,Polio,pregnant_women,106625,87956,Private Clinic,Cold chain maintained
VAC-IND-01707,India,Odisha,Bhubaneswar,2024-08-02,2024-08-22,COVID-19,healthcare_workers,127823,52940,NHM,
VAC-IND-01708,India,Rajasthan,Udaipur,2023-06-08,2023-07-26,MMR,pregnant_women,9512,6982,WHO,
VAC-IND-01709,India,West Bengal,Siliguri,2024-08-30,2024-09-10,COVID-19,elderly_60+,155290,130936,UNICEF,Door-to-door drive
VAC-IND-01710,India,Kerala,Kozhikode,2024-08-13,2024-09-06, COVID-19,elderly_60+,4768,,State Govt,
VAC-IND-01711,India,Karnataka,Belgaum,23-12-2025,14/01/2026,MMR,all_adults,79188,37020,State Govt,
VAC-IND-01712,India, RAJASTHAN,Alwar,2025-12-13,2025-12-24,DTP,children_0-5,138350,112726,IAP,
VAC-IND-01713,India,Rajasthan,Jaipur,2025-02-26,2025-04-16,DTP,pregnant_women,190118,135036,State Govt,
VAC-IND-01714,India,Bihar,Bhagalpur,2025-11-21,2025-12-22,Influenza,school_children_5-15,149232,80547,,Mass camp at community centre
VAC-IND-01715,India,Gujarat,Surat,2024-02-17,2024-02-27,Influenza,all_adults,142845,143919,UNICEF,
VAC-IND-01716,India,West Bengal,Howrah,2024-12-30 23:28:43,2025-02-03,Hepatitis B,all_adults,73319,58277,IAP,Reported delay due to rains
VAC-IND-01717,India,Uttar Pradesh,Lucknow,2023-12-19,2024-01-18,DTP,pregnant_women,2295,1531,,Single-day mega camp
VAC-IND-01718,India,Delhi,North Delhi,2023-04-28,2023-05-27,Influenza,pregnant_women,67439,23573,Local Health Dept,
VAC-IND-01719,India,Maharashtra,Pune,2024-02-18,18/03/2024,Typhoid,elderly_60+,112121,,IAP,Mass camp at community centre
VAC-IND-01720,India,Gujarat,Ahmedabad,2024-05-17,2024-05-22,Influenza,elderly_60+,78697,50837,,
VAC-IND-01721,India,Odisha,Rourkela,2023-04-10,2023-05-30,Typhoid,pregnant_women,8468,8057,UNICEF,Mass camp at community centre
VAC-IND-01722,India,West Bengal,Kolkata,2025-09-01,2025-10-29,Typhoid,pregnant_women,151457,47976,IAP,
VAC-IND-01723,India,Uttar Pradesh, AGRA,2024-07-07,2024-07-29,Typhoid,all_adults,11572,8112,State Govt,Mass camp at community centre
VAC-IND-01724,India,Gujarat,Surat,2024-05-29,2024-07-27,Influenza,school_children_5-15,165109,44858,,
VAC-IND-01725,India,Bihar,Patna,2024-04-22 11:58:33,02/06/2024,Hepatitis B,children_0-5,37177,16622,State Govt,
VAC-IND-01726,India,Karnataka,Bengaluru,2025-06-20,2025-07-23,MMR,children_0-5,115000,102909,,Single-day mega camp
VAC-IND-01727,India,Bihar,Purnia,2023-11-22,2023-12-27,MMR,school_children_5-15,190268,197010,,
VAC-IND-01728,India,West Bengal, DARJEELING,2024-05-16,2024-06-02,MMR,school_children_5-15,113054,106866,,
VAC-IND-01729,India,West Bengal,Siliguri,2024-08-22 06:06:54,2024-09-22,Typhoid,healthcare_workers,1152,416,NHM,
VAC-IND-01730,India,Rajasthan,Jaipur,2025-08-17,2025-08-29,Typhoid,pregnant_women,38951,31501,Local Health Dept,Mass camp at community centre
VAC-IND-01731,India,Delhi,South Delhi,2023-10-01,2023-10-13,Hepatitis B,healthcare_workers,124692,106815,WHO,
VAC-IND-01732,India, BIHAR,Purnia,2023-04-26,2023-06-20,Typhoid,school_children_5-15,112805,58308,,
VAC-IND-01733,India,Rajasthan,Udaipur,2025-08-12 18:20:45,2025-08-31,MMR,elderly_60+,117198,64590,,Mass camp at community centre
VAC-IND-01734,India,Odisha,Cuttack,2025-08-05,2025-08-30,Hepatitis B,healthcare_workers,84492,24510,Local Health Dept,
VAC-IND-01735,India,Rajasthan,Jodhpur,2025-11-01,2025-12-06,COVID-19,school_children_5-15,54334,21060,State Govt,
VAC-IND-01736,India,West Bengal, KOLKATA,2024-01-05,2024-02-17,Polio,children_0-5,158475,119182,,
VAC-IND-01737,India,Assam,Tezpur,2025-12-07,2026-02-02,Typhoid,children_0-5,26266,9637,,
VAC-IND-01738,India,Assam,Guwahati,2023-08-31,2023-10-10,Hepatitis B,elderly_60+,126603,102584,Private Clinic,
VAC-IND-01739,India,Odisha,Sambalpur,2025-06-13,24/07/2025,COVID-19,all_adults,12616,7703,State Govt,Single-day mega camp
VAC-IND-01740,India,Odisha,Cuttack,2024-01-27,2024-03-14,COVID-19,elderly_60+,128121,122582,,
VAC-IND-01741,India,Maharashtra,Nagpur,2025-06-20,2025-06-25,Hepatitis B,healthcare_workers,169244,159268,NHM,
VAC-IND-01742,India,Tamil Nadu,Madurai,2025-11-08,17/11/2025,COVID-19,school_children_5-15,82122,79783,UNICEF,Hospital-based
VAC-IND-01743,India,Uttar Pradesh,Lucknow,2024-02-11,2024-03-13,Hepatitis B,children_0-5,165070,172950,WHO,
VAC-IND-01744,India,Gujarat,Bhavnagar,2025-07-03,2025-08-30,Typhoid,school_children_5-15,61349,32097,Local Health Dept,
VAC-IND-01745,India,Gujarat,Bhavnagar,2024-08-23,13/10/2024,MMR,children_0-5,111454,78293,UNICEF,School-based campaign
VAC-IND-01746,India,Gujarat,Surat,2025-10-18,2025-11-03,MMR,all_adults,93578,84017,Red Cross,School-based campaign
VAC-IND-01747,India,Karnataka,Bengaluru,2025-11-08,2025-12-16,Hepatitis B,children_0-5,55124,19983,IAP,Cold chain maintained
VAC-IND-01748,India,Karnataka,Mysuru,2023-12-25,2024-01-21,MMR,school_children_5-15,193539,182883,Local Health Dept,Single-day mega camp
VAC-IND-01749,India,Maharashtra,Nashik,2024-02-29,2024-04-22,Influenza,school_children_5-15,123954,75747,UNICEF,Reported delay due to rains
VAC-IND-01750,India,Bihar,Patna,2025-09-24,2025-11-05,COVID-19,elderly_60+,17183,8952,,
VAC-IND-01751,India,Rajasthan,Jaipur,10-08-2024,2024-08-19,DTP,school_children_5-15,79104,78670,WHO,Cold chain maintained
VAC-IND-01752,India,Karnataka,Hubli,2025-07-10,29/08/2025,Hepatitis B,all_adults,155555,63977,Local Health Dept,Hospital-based
VAC-IND-01753,India,Maharashtra,Pune,2025-05-19 20:22:59,2025-07-08,Polio,elderly_60+,190818,138949,UNICEF,
VAC-IND-01754,India,Gujarat,Rajkot,2023-09-10,07/10/2023,COVID-19,elderly_60+,108991,32016,IAP,
VAC-IND-01755,India,Maharashtra,Pune,2023-09-20,06/11/2023, COVID-19,children_0-5,70928,49850,NHM,Single-day mega camp
VAC-IND-01756,India,West Bengal,Siliguri,2025-01-03,2025-01-07,Influenza,school_children_5-15,119078,66727,Local Health Dept,
VAC-IND-01757,India,Tamil Nadu,Chennai,2023-12-03,2024-01-24,DTP,pregnant_women,16927,17335,Private Clinic,School-based campaign
VAC-IND-01758,India,West Bengal,Kolkata,2023-08-14,2023-09-01,Hepatitis B,healthcare_workers,34117,9001,IAP,Single-day mega camp
VAC-IND-01759,India,Bihar,Bhagalpur,2024-12-30,2025-01-12,Typhoid,pregnant_women,127893,74812,UNICEF,
VAC-IND-01760,India,Rajasthan,Udaipur,2023-01-06 23:51:21,2023-01-30,Typhoid,pregnant_women,189769,109016,Local Health Dept,
VAC-IND-01761,India,Delhi,West Delhi,2024-04-13,2024-05-05,MMR,pregnant_women,63729,17077,Local Health Dept,
VAC-IND-01762,India,Gujarat,Vadodara,2024-02-10,2024-02-18,Hepatitis B,healthcare_workers,183131,156684,State Govt,
VAC-IND-01763,India,Delhi,Central Delhi,2024-08-15,2024-09-07,DTP,children_0-5,116056,80285,,Reported delay due to rains
VAC-IND-01764,India,Maharashtra,Mumbai,2025-09-10 02:19:13,2025-10-20,Influenza,all_adults,24643,13125,State Govt,School-based campaign
VAC-IND-01765,India,Maharashtra,Nashik,2023-06-08,2023-06-17,MMR,all_adults,176500,172795,Local Health Dept,
VAC-IND-01766,India,West Bengal,Bardhaman,2023-01-05,2023-02-04,MMR,pregnant_women,172609,53422,Red Cross,
VAC-IND-01767,India,Maharashtra,Mumbai,2024-01-14,28/01/2024,Polio,pregnant_women,113677,107542,WHO,
VAC-IND-01768,India,Odisha,Bhubaneswar,2023-07-16,2023-07-28,MMR,children_0-5,107679,35048,Local Health Dept,
