outbreak_id,disease,report_date,country,state,district,cases_reported,deaths,severity,confirmed,source_url,notes
OUT-IND-00693,Measles,2024-03-23,India,Maharashtra,Thane,3049,3,low,True,https://news.example/693,Lab confirmed cases
OUT-IND-00694,COVID-19,2025-05-18,India,Uttar Pradesh,Meerut,3899,169,low,False,https://news.example/694,Spike after monsoon
OUT-IND-00695,Scrub Typhus,2024-05-09,India,Gujarat,Ahmedabad,3451,112,low,False,https://news.example/695,Reported by PHC
OUT-IND-00696,Cholera,2023-05-14,India,Rajasthan,Udaipur,3366,170,low,False,https://news.example/696,Reported by PHC
OUT-IND-00697,Scrub Typhus,10-08-2023,India,Rajasthan,Udaipur,4094,197,low,Unknown,https://news.example/697,Under investigation
OUT-IND-00698,Measles,13-04-2024,India,Maharashtra,Mumbai,3668,78,low,False,https://news.example/698,
OUT-IND-00699,Influenza,2023-11-24,India,Kerala,Thiruvananthapuram,1048,33,low,False,https://news.example/699,
OUT-IND-00700,Hepatitis A,2024-04-15,India,Gujarat,Surat,3386,35,low,False,https://news.example/700,
OUT-IND-00701,Measles,2023-06-08,India,Maharashtra,Thane,3987,302,low,True,,
OUT-IND-00702,Measles,2023-11-09,India,Tamil Nadu,Coimbatore,3026,183,high,Unknown,https://news.example/702,Reported by PHC
OUT-IND-00703,Influenza,2023-02-22,India,Rajasthan,Udaipur,3544,168,low,True,https://news.example/703,Hospital admissions rising
OUT-IND-00704,Scrub Typhus,2025-10-18,India,Bihar,Bhagalpur,197,14,low,False,https://news.example/704,Hospital admissions rising
OUT-IND-00705,Dengue,2024-03-30,India,Assam,Silchar,40,2,low,False,https://news.example/705,Lab confirmed cases
OUT-IND-00706,Measles,2024-11-17,India,Rajasthan,Udaipur,2738,109,low,False,https://news.example/706,
OUT-IND-00707,Measles,2024-11-01,India,Karnataka,Mysuru,1302,80,high,Unknown,https://news.example/707,Hospital admissions rising
OUT-IND-00708,Cholera,2024-07-07,India,Gujarat,Ahmedabad,1577,87,low,Unknown,https://news.example/708,Hospital admissions rising
OUT-IND-00709,Scrub Typhus,2023-07-25 09:38:46,India,Maharashtra,Nagpur,3165,12,high,Unknown,https://news.example/709,Under investigation
OUT-IND-00710,Kala-azar,2025-12-04 19:10:17,India,Odisha,Sambalpur,2053,65,moderate,True,https://news.example/710,Lab confirmed cases
OUT-IND-00711,Influenza,2025-05-24,India,Kerala,Thrissur,2655,22,low,False,https://news.example/711,Under investigation
OUT-IND-00712,Cholera,2023-07-27,India,Odisha,Cuttack,4461,,low,Unknown,,Hospital admissions rising
OUT-IND-00713,Dengue,2025-10-08 19:50:15,India,Delhi,South Delhi,4997,1,low,Unknown,https://news.example/713,Cluster in school
OUT-IND-00714,Cholera,2024-03-16,India,Kerala,Kannur,3007,1,moderate,True,https://news.example/714,
OUT-IND-00715,Dengue,2025-03-19,India,Karnataka,Mysuru,1777,74,moderate,Unknown,https://news.example/715,
OUT-IND-00716,Influenza,2023-09-08,India,Delhi,South Delhi,3494,17,moderate,True,https://news.example/716,
OUT-IND-00717,Cholera,2025-09-22,India,Kerala,Kannur,3268,7,low,True,https://news.example/717,Lab confirmed cases
OUT-IND-00718,Hepatitis A,02-12-2024,India,Gujarat,Rajkot,1742,44,high,False,https://news.example/718,Reported by PHC
OUT-IND-00719,Hepatitis A,2023-05-29,India,Kerala,Kozhikode,4038,316,low,False,https://news.example/719,Spike after monsoon
OUT-IND-00720,Dengue,2025-09-15,India,Maharashtra,Pune,1527,108,low,True,https://news.example/720,Lab confirmed cases
OUT-IND-00721,Dengue,2024-08-02,India,Rajasthan,Jodhpur,4653,91,moderate,True,,Lab confirmed cases
OUT-IND-00722,Kala-azar,2024-03-15,India,Uttar Pradesh,Meerut,624,8,moderate,False,,
OUT-IND-00723,Influenza,2023-12-02,India,Delhi,Central Delhi,916,59,low,Unknown,https://news.example/723,Under investigation
OUT-IND-00724,Hepatitis A,2025-10-08,India,Delhi,East Delhi,832,10,low,Unknown,,Hospital admissions rising
OUT-IND-00725,Measles,22-04-2025,India,Odisha,Sambalpur,4898,,low,False,,Hospital admissions rising
OUT-IND-00726,Dengue,23-04-2024,India,West Bengal,Siliguri,1398,78,low,True,https://news.example/726,
OUT-IND-00727,Kala-azar,09-01-2025,India,Tamil Nadu,Chennai,636,17,moderate,True,https://news.example/727,Spike after monsoon
OUT-IND-00728,Scrub Typhus,2024-06-15,India,Maharashtra,Thane,1342,52,high,False,,Hospital admissions rising
OUT-IND-00729,Dengue,2025-10-04,India,Gujarat,Bhavnagar,57,1,high,Unknown,https://news.example/729,Reported by PHC
OUT-IND-00730,Measles,2024-04-20,India,Uttar Pradesh,Meerut,64,1,low,False,https://news.example/730,
OUT-IND-00731,Influenza,2023-02-22,India,Rajasthan,Jodhpur,4483,66,low,True,,
OUT-IND-00732,Dengue,24-05-2025,India,Tamil Nadu,Chennai,3141,18,moderate,Unknown,,
OUT-IND-00733,Dengue,2023-05-12,India,West Bengal,Howrah,3843,139,moderate,False,https://news.example/733,
OUT-IND-00734,COVID-19,2024-07-10,India,Bihar,Muzaffarpur,3604,261,low,True,https://news.example/734,
OUT-IND-00735,Dengue,2023-02-21,India,Maharashtra,Nashik,2440,20,high,Unknown,https://news.example/735,
OUT-IND-00736,Kala-azar,15-07-2024,India,Kerala,Thiruvananthapuram,2747,127,moderate,False,https://news.example/736,Hospital admissions rising
OUT-IND-00737,Hepatitis A,28-03-2025,India,Delhi,North Delhi,790,19,moderate,False,https://news.example/737,
OUT-IND-00738,Measles,22-09-2023,India,Gujarat,Ahmedabad,1685,64,moderate,False,https://news.example/738,Reported by PHC
OUT-IND-00739,COVID-19,2023-10-06,India,Gujarat,Rajkot,1554,7,moderate,False,https://news.example/739,Lab confirmed cases
OUT-IND-00740,Influenza,29-08-2025,India,Rajasthan,Alwar,2956,127,low,False,https://news.example/740,Under investigation
OUT-IND-00741,Scrub Typhus,25-08-2025,India,Karnataka,Mangalore,131,4,low,Unknown,,Under investigation
OUT-IND-00742,Kala-azar,2025-12-18,India,Karnataka,Belgaum,3147,73,low,Unknown,https://news.example/742,Under investigation
OUT-IND-00743,Measles,2024-12-11,India,Odisha,Puri,1965,141,moderate,False,https://news.example/743,
OUT-IND-00744,Influenza,2024-11-13 07:53:15,India,Gujarat,Surat,2554,99,moderate,True,https://news.example/744,Hospital admissions rising
OUT-IND-00745,Scrub Typhus,2023-08-27,India,Tamil Nadu,Chennai,1092,50,moderate,False,https://news.example/745,
OUT-IND-00746,COVID-19,17-12-2023,India,Karnataka,Hubli,4327,93,moderate,True,https://news.example/746,
OUT-IND-00747,COVID-19,29-08-2023,India,Uttar Pradesh,Varanasi,2511,74,high,True,,
OUT-IND-00748,COVID-19,2024-11-11,India,Tamil Nadu,Salem,2367,20,moderate,Unknown,https://news.example/748,Cluster in school
OUT-IND-00749,Measles,2025-11-01,India,West Bengal,Darjeeling,3008,159,low,False,https://news.example/749,Hospital admissions rising
OUT-IND-00750,Hepatitis A,2024-08-13,India,Tamil Nadu,Tiruchirappalli,4885,226,low,False,https://news.example/750,
OUT-IND-00751,Influenza,2023-08-31,India,Uttar Pradesh,Meerut,18,1,moderate,False,https://news.example/751,
OUT-IND-00752,Cholera,2023-12-30 07:03:21,India,Tamil Nadu,Tiruchirappalli,3814,285,low,False,https://news.example/752,
OUT-IND-00753,Cholera,2025-04-08 07:47:30,India,Delhi,North Delhi,4384,196,high,False,,Spike after monsoon
OUT-IND-00754,COVID-19,2023-01-28,India,Tamil Nadu,Tiruchirappalli,4837,371,low,Unknown,https://news.example/754,Cluster in school
OUT-IND-00755,Scrub Typhus,29-10-2023,India,Assam,Guwahati,524,31,low,Unknown,https://news.example/755,
OUT-IND-00756,Influenza,2025-06-15,India,Kerala,Kozhikode,4763,,low,True,https://news.example/756,Cluster in school
OUT-IND-00757,Influenza,2023-04-01,India,Kerala,Kannur,2084,47,high,False,,Under investigation
OUT-IND-00758,Scrub Typhus,2023-08-20 01:35:25,India,Bihar,Gaya,655,44,moderate,False,,Spike after monsoon
OUT-IND-00759,Scrub Typhus,2025-07-16,India,West Bengal,Bardhaman,2141,15,moderate,False,,
OUT-IND-00760,Measles,01-04-2024,India,Maharashtra,Nashik,1390,108,low,False,,Reported by PHC
OUT-IND-00761,Influenza,2024-07-13,India,Rajasthan,Udaipur,2652,178,low,False,https://news.example/761,Under investigation
OUT-IND-00762,COVID-19,2024-10-05,India,Maharashtra,Nagpur,4709,307,moderate,True,https://news.example/762,
OUT-IND-00763,Influenza,2023-03-24,India,Odisha,Bhubaneswar,1790,137,low,True,https://news.example/763,Cluster in school
OUT-IND-00764,Dengue,22-02-2023,India,Uttar Pradesh,Agra,4348,282,moderate,Unknown,https://news.example/764,Hospital admissions rising
OUT-IND-00765,Cholera,2024-03-09,India,Assam,Jorhat,3834,201,low,False,https://news.example/765,Spike after monsoon
OUT-IND-00766,Measles,2025-10-21,India,Maharashtra,Mumbai,3191,70,low,Unknown,https://news.example/766,Spike after monsoon
OUT-IND-00767,COVID-19,2024-08-23,India,Tamil Nadu,Madurai,2860,155,moderate,False,https://news.example/767,
OUT-IND-00768,Kala-azar,21-08-2025,India,Bihar,Gaya,4840,228,moderate,False,https://news.example/768,Reported by PHC
OUT-IND-00769,Kala-azar,22-09-2025,India,Gujarat,Surat,2065,90,moderate,Unknown,,
OUT-IND-00770,Hepatitis A,2024-08-17,India,Odisha,Sambalpur,4855,26,low,False,https://news.example/770,Cluster in school
OUT-IND-00771,Dengue,2024-07-14,India,Assam,Dibrugarh,3508,82,low,Unknown,https://news.example/771,Reported by PHC
OUT-IND-00772,Cholera,2024-04-03,India,Delhi,Central Delhi,2781,112,low,Unknown,https://news.example/772,
OUT-IND-00773,Influenza,2023-10-21,India,Delhi,North Delhi,2621,81,low,Unknown,https://news.example/773,Spike after monsoon
OUT-IND-00774,Measles,2025-09-14,India,Bihar,Purnia,2029,157,low,True,https://news.example/774,Lab confirmed cases
OUT-IND-00775,Hepatitis A,2023-05-02,India,Maharashtra,Nagpur,1153,,moderate,True,https://news.example/775,
OUT-IND-00776,Dengue,2024-01-22,India,Rajasthan,Bikaner,4271,195,high,Unknown,https://news.example/776,Cluster in school
OUT-IND-00777,Kala-azar,2023-05-16,India,Tamil Nadu,Chennai,3151,62,low,Unknown,https://news.example/777,
OUT-IND-00778,Influenza,2023-06-27,India,Tamil Nadu,Madurai,2469,167,moderate,False,,Cluster in school
OUT-IND-00779,Scrub Typhus,2025-08-23 17:03:46,India,Kerala,Kochi,1298,8,low,True,https://news.example/779,Hospital admissions rising
OUT-IND-00780,Dengue,2025-08-07,India,Gujarat,Rajkot,3409,233,low,False,https://news.example/780,Reported by PHC
OUT-IND-00781,Dengue,2025-10-29,India,Karnataka,Mangalore,2711,178,low,False,https://news.example/781,
OUT-IND-00782,Influenza,2024-02-23,India,Delhi,East Delhi,3044,210,low,Unknown,https://news.example/782,
OUT-IND-00783,Measles,2024-02-26,India,Karnataka,Bengaluru,573,41,low,False,https://news.example/783,Spike after monsoon
OUT-IND-00784,COVID-19,2023-02-05,India,West Bengal,Howrah,3462,,low,Unknown,,Lab confirmed cases
OUT-IND-00785,Measles,2025-09-04,India,Tamil Nadu,Salem,880,53,high,Unknown,https://news.example/785,Lab confirmed cases
OUT-IND-00786,Dengue,2025-07-17,India,Gujarat,Bhavnagar,1428,6,low,False,https://news.example/786,
OUT-IND-00787,Cholera,2025-01-09,India,Delhi,South Delhi,1690,28,low,Unknown,,Reported by PHC
OUT-IND-00788,COVID-19,06-09-2024,India,Assam,Tezpur,2935,98,moderate,False,https://news.example/788,Spike after monsoon
OUT-IND-00789,Measles,2024-08-23 13:16:49,India,Uttar Pradesh,Agra,2634,149,low,False,,
OUT-IND-00790,Kala-azar,2025-02-08,India,Odisha,Sambalpur,2994,126,moderate,True,https://news.example/790,Hospital admissions rising
OUT-IND-00791,Kala-azar,2024-09-08,India,Maharashtra,Mumbai,357,19,moderate,True,https://news.example/791,Cluster in school
OUT-IND-00792,Hepatitis A,2025-10-28,India,Maharashtra,Pune,470,19,moderate,False,https://news.example/792,
OUT-IND-00793,Measles,2025-05-17,India,Karnataka,Mangalore,2034,25,low,False,,Hospital admissions rising
OUT-IND-00794,Influenza,28-02-2025,India,Bihar,Patna,2868,215,low,False,https://news.example/794,Cluster in school
OUT-IND-00795,Cholera,2025-03-29,India,Delhi,West Delhi,4114,46,high,Unknown,,Hospital admissions rising
OUT-IND-00796,COVID-19,2025-08-16,India,Uttar Pradesh,Varanasi,2664,106,moderate,True,https://news.example/796,Hospital admissions rising
OUT-IND-00797,Scrub Typhus,2024-05-05,India,Maharashtra,Thane,1958,104,moderate,False,https://news.example/797,
OUT-IND-00798,Kala-azar,2024-03-24,India,Kerala,Thiruvananthapuram,2738,48,low,False,https://news.example/798,Spike after monsoon
OUT-IND-00799,COVID-19,2025-04-07,India,West Bengal,Bardhaman,1054,18,moderate,False,https://news.example/799,Hospital admissions rising
OUT-IND-00800,Influenza,2025-09-22,India,Rajasthan,Bikaner,4306,259,moderate,False,https://news.example/800,Spike after monsoon
OUT-IND-00801,Cholera,2023-11-28,India,Maharashtra,Nagpur,418,13,low,True,,Reported by PHC
OUT-IND-00802,Influenza,2023-09-30,India,West Bengal,Howrah,988,36,low,Unknown,https://news.example/802,Spike after monsoon
OUT-IND-00803,Kala-azar,2023-07-05,India,Kerala,Thrissur,4116,124,low,Unknown,https://news.example/803,
OUT-IND-00804,Kala-azar,2023-01-10,India,Karnataka,Hubli,1229,1,low,False,https://news.example/804,Cluster in school
OUT-IND-00805,Dengue,2025-02-04,India,Gujarat,Rajkot,2371,155,low,True,,Reported by PHC
OUT-IND-00806,Scrub Typhus,2025-08-18,India,Karnataka,Mysuru,1786,78,moderate,True,https://news.example/806,Reported by PHC
OUT-IND-00807,Influenza,2023-09-18,India,Karnataka,Mangalore,1879,105,low,Unknown,https://news.example/807,
OUT-IND-00808,Cholera,29-05-2025,India,Rajasthan,Jaipur,4774,341,high,True,https://news.example/808,
OUT-IND-00809,Scrub Typhus,2023-07-12,India,Odisha,Bhubaneswar,1341,10,low,Unknown,,Cluster in school
OUT-IND-00810,COVID-19,2024-04-13,India,West Bengal,Siliguri,2489,129,low,True,,Reported by PHC
OUT-IND-00811,Hepatitis A,2024-01-30,India,Uttar Pradesh,Lucknow,4026,88,moderate,Unknown,https://news.example/811,Spike after monsoon
OUT-IND-00812,Hepatitis A,2024-12-07,India,Uttar Pradesh,Kanpur,1622,27,moderate,True,https://news.example/812,
OUT-IND-00813,Hepatitis A,2025-04-29,India,Odisha,Rourkela,804,43,low,Unknown,,Reported by PHC
OUT-IND-00814,Cholera,23-07-2025,India,Rajasthan,Jaipur,1031,50,low,False,https://news.example/814,
OUT-IND-00815,Cholera,24-11-2023,India,Rajasthan,Udaipur,4911,121,low,True,https://news.example/815,
OUT-IND-00816,Kala-azar,2025-08-14,India,Tamil Nadu,Salem,3389,45,low,Unknown,,Reported by PHC
OUT-IND-00817,Dengue,2023-12-08 22:51:48,India,Delhi,West Delhi,3169,145,moderate,Unknown,https://news.example/817,Under investigation
OUT-IND-00818,Hepatitis A,2024-09-16,India,Delhi,West Delhi,2159,75,low,Unknown,https://news.example/818,Lab confirmed cases
OUT-IND-00819,Dengue,2025-03-20,India,Gujarat,Rajkot,1948,137,moderate,False,https://news.example/819,Spike after monsoon
OUT-IND-00820,Kala-azar,2023-07-05,India,Odisha,Sambalpur,4869,204,moderate,Unknown,,Cluster in school
OUT-IND-00821,Kala-azar,24-02-2025,India,Assam,Dibrugarh,959,36,low,Unknown,https://news.example/821,
OUT-IND-00822,Influenza,2025-04-19,India,Bihar,Gaya,4351,21,high,False,,
OUT-IND-00823,Dengue,2023-07-25 05:00:48,India,Bihar,Gaya,4734,202,moderate,False,https://news.example/823,
OUT-IND-00824,Dengue,2024-04-02,India,Karnataka,Hubli,2050,96,low,False,,
OUT-IND-00825,Hepatitis A,2024-10-29,India,Uttar Pradesh,Agra,2352,49,low,False,https://news.example/825,
OUT-IND-00826,Hepatitis A,2024-05-14,India,Karnataka,Belgaum,2059,1,low,Unknown,https://news.example/826,Reported by PHC
OUT-IND-00827,Cholera,13-04-2023,India,Odisha,Cuttack,4240,219,low,True,https://news.example/827,
OUT-IND-00828,Kala-azar,2023-12-27,India,Delhi,West Delhi,3438,139,high,Unknown,https://news.example/828,
OUT-IND-00829,Dengue,2024-09-18,India,Rajasthan,Jaipur,743,24,low,False,https://news.example/829,Hospital admissions rising
OUT-IND-00830,Influenza,2023-05-25 21:03:56,India,Maharashtra,Mumbai,287,16,low,False,https://news.example/830,Hospital admissions rising
OUT-IND-00831,Cholera,2025-10-13,India,Bihar,Bhagalpur,3293,118,moderate,Unknown,https://news.example/831,Under investigation
OUT-IND-00832,Measles,2025-12-23,India,Karnataka,Bengaluru,4713,34,low,True,,
OUT-IND-00833,COVID-19,2024-06-02,India,Bihar,Purnia,1435,8,low,Unknown,https://news.example/833,Cluster in school
OUT-IND-00834,Dengue,2024-08-24,India,Odisha,Bhubaneswar,4731,92,low,False,https://news.example/834,Lab confirmed cases
OUT-IND-00835,Scrub Typhus,2023-10-13,India,Odisha,Cuttack,4443,347,low,False,https://news.example/835,
OUT-IND-00836,Hepatitis A,17-10-2024,India,Delhi,West Delhi,582,19,low,True,https://news.example/836,Hospital admissions rising
OUT-IND-00837,Hepatitis A,2024-02-03,India,Tamil Nadu,Madurai,819,52,low,Unknown,https://news.example/837,
OUT-IND-00838,Kala-azar,2024-01-05,India,Odisha,Bhubaneswar,3129,42,moderate,False,,Reported by PHC
OUT-IND-00839,Hepatitis A,02-04-2024,India,Kerala,Kochi,864,60,low,True,https://news.example/839,Hospital admissions rising
OUT-IND-00840,Hepatitis A,2023-10-07 21:35:35,India,Gujarat,Ahmedabad,4971,17,moderate,True,https://news.example/840,Under investigation
OUT-IND-00841,Hepatitis A,2024-07-06,India,Uttar Pradesh,Agra,4125,95,low,True,,
OUT-IND-00842,Hepatitis A,2023-08-15,India,Rajasthan,Bikaner,1391,76,low,True,https://news.example/842,Reported by PHC
OUT-IND-00843,Hepatitis A,2025-04-09,India,Kerala,Kochi,3394,132,moderate,True,https://news.example/843,
OUT-IND-00844,Scrub Typhus,2024-12-28,India,Uttar Pradesh,Kanpur,2462,76,moderate,Unknown,https://news.example/844,
OUT-IND-00845,Hepatitis A,10-04-2023,India,Bihar,Purnia,4265,53,moderate,True,https://news.example/845,Reported by PHC
OUT-IND-00846,Dengue,2024-12-06,India,Karnataka,Mysuru,3768,215,low,True,https://news.example/846,Spike after monsoon
OUT-IND-00847,Kala-azar,2024-02-19,India,Assam,Tezpur,1717,57,low,False,https://news.example/847,Cluster in school
OUT-IND-00848,Measles,2023-04-16,India,Rajasthan,Bikaner,2452,88,low,Unknown,,Cluster in school
OUT-IND-00849,Measles,2025-01-06,India,Karnataka,Mangalore,2630,86,low,False,https://news.example/849,Under investigation
OUT-IND-00850,Scrub Typhus,16-01-2023,India,West Bengal,Darjeeling,1660,68,high,Unknown,https://news.example/850,Cluster in school
OUT-IND-00851,Measles,09-03-2025,India,Kerala,Thrissur,4189,193,low,False,https://news.example/851,Reported by PHC
OUT-IND-00852,Cholera,2023-02-20,India,Karnataka,Hubli,4559,142,low,False,https://news.example/852,
OUT-IND-00853,Influenza,09-09-2023,India,Assam,Dibrugarh,1270,73,high,True,https://news.example/853,Lab confirmed cases
OUT-IND-00854,Kala-azar,02-01-2023,India,Delhi,West Delhi,3210,123,moderate,False,https://news.example/854,Spike after monsoon
OUT-IND-00855,Dengue,2025-01-23,India,Tamil Nadu,Madurai,4417,162,low,Unknown,https://news.example/855,
OUT-IND-00856,Dengue,2024-12-11,India,Maharashtra,Pune,230,5,low,False,https://news.example/856,Reported by PHC
OUT-IND-00857,Kala-azar,2025-02-17,India,Tamil Nadu,Tiruchirappalli,822,64,low,False,https://news.example/857,
OUT-IND-00858,Scrub Typhus,2025-05-05,India,Maharashtra,Thane,4423,274,low,False,https://news.example/858,
OUT-IND-00859,Scrub Typhus,2023-12-25,India,Maharashtra,Thane,4724,185,low,True,https://news.example/859,Lab confirmed cases
OUT-IND-00860,Scrub Typhus,2025-03-15,India,Gujarat,Surat,3250,8,moderate,False,https://news.example/860,Spike after monsoon
OUT-IND-00861,Hepatitis A,2023-01-30,India,Delhi,West Delhi,1700,103,low,True,https://news.example/861,Reported by PHC
OUT-IND-00862,Cholera,2023-06-15,India,Tamil Nadu,Salem,3549,122,low,Unknown,https://news.example/862,
OUT-IND-00863,COVID-19,2025-03-06,India,Maharashtra,Mumbai,3075,192,high,Unknown,https://news.example/863,
OUT-IND-00864,COVID-19,2024-11-09,India,Maharashtra,Thane,3100,229,low,True,https://news.example/864,Spike after monsoon
OUT-IND-00865,Dengue,2023-06-13,India,Rajasthan,Bikaner,3397,30,low,False,https://news.example/865,Reported by PHC
OUT-IND-00866,Measles,2025-06-24,India,Bihar,Patna,2749,212,moderate,True,https://news.example/866,
OUT-IND-00867,Measles,2023-05-29 13:24:40,India,Tamil Nadu,Madurai,4028,147,low,False,https://news.example/867,Cluster in school
OUT-IND-00868,COVID-19,2024-12-16,India,Kerala,Kannur,1456,35,low,True,https://news.example/868,
OUT-IND-00869,Influenza,2023-01-29,India,Odisha,Rourkela,555,0,moderate,True,https://news.example/869,
OUT-IND-00870,Influenza,2024-12-09,India,Bihar,Patna,250,13,low,False,https://news.example/870,Cluster in school
OUT-IND-00871,COVID-19,2023-06-15,India,Kerala,Kannur,4710,182,low,True,,Under investigation
OUT-IND-00872,Kala-azar,2023-11-17,India,Assam,Dibrugarh,1474,85,high,True,https://news.example/872,
OUT-IND-00873,Dengue,21-06-2025,India,Delhi,Central Delhi,4486,,high,True,https://news.example/873,
OUT-IND-00874,Measles,04-09-2025,India,Uttar Pradesh,Lucknow,1114,76,low,Unknown,https://news.example/874,
OUT-IND-00875,COVID-19,2023-12-11,India,Uttar Pradesh,Lucknow,4919,77,moderate,True,https://news.example/875,Under investigation
OUT-IND-00876,Kala-azar,2025-09-13,India,Maharashtra,Pune,2907,152,low,False,,Lab confirmed cases
OUT-IND-00877,Measles,2023-02-09,India,Odisha,Sambalpur,216,8,moderate,False,https://news.example/877,
OUT-IND-00878,Cholera,2025-11-21,India,Assam,Guwahati,167,0,moderate,False,https://news.example/878,Under investigation
OUT-IND-00879,COVID-19,26-02-2023,India,Uttar Pradesh,Meerut,966,27,low,True,,
OUT-IND-00880,Influenza,2025-08-21,India,Tamil Nadu,Madurai,1897,18,low,False,https://news.example/880,
OUT-IND-00881,COVID-19,2024-12-31,India,Odisha,Rourkela,4130,271,low,Unknown,https://news.example/881,Cluster in school
OUT-IND-00882,Hepatitis A,2025-04-09,India,Assam,Jorhat,41,1,low,Unknown,,Reported by PHC
OUT-IND-00883,Measles,2023-10-31,India,Tamil Nadu,Chennai,866,24,low,Unknown,,
OUT-IND-00884,Kala-azar,2024-07-31,India,Rajasthan,Alwar,1770,93,low,True,,Under investigation
OUT-IND-00885,Influenza,2025-02-03,India,Gujarat,Rajkot,3528,148,high,True,,
OUT-IND-00886,COVID-19,2025-12-07,India,West Bengal,Siliguri,2582,165,low,True,https://news.example/886,
OUT-IND-00887,Scrub Typhus,2025-11-21,India,Delhi,West Delhi,1804,,high,False,,
OUT-IND-00888,COVID-19,2024-12-09,India,Maharashtra,Thane,4916,239,moderate,False,https://news.example/888,
OUT-IND-00889,Hepatitis A,28-09-2025,India,Assam,Tezpur,2496,84,low,False,,Lab confirmed cases
OUT-IND-00890,Kala-azar,2023-03-23,India,Maharashtra,Nagpur,3417,34,moderate,False,https://news.example/890,Hospital admissions rising
OUT-IND-00891,Hepatitis A,2025-07-12,India,Assam,Jorhat,3154,237,low,True,https://news.example/891,
OUT-IND-00892,COVID-19,2023-07-17 16:55:47,India,Karnataka,Hubli,166,1,moderate,False,https://news.example/892,Reported by PHC
OUT-IND-00893,Scrub Typhus,28-08-2025,India,Karnataka,Bengaluru,1324,87,low,Unknown,https://news.example/893,Hospital admissions rising
OUT-IND-00894,Kala-azar,2023-07-26,India,Assam,Tezpur,4148,118,low,False,https://news.example/894,
OUT-IND-00895,Measles,2025-05-09,India,Gujarat,Bhavnagar,905,49,low,False,https://news.example/895,Under investigation
OUT-IND-00896,Cholera,07-12-2023,India,Assam,Guwahati,4606,273,low,Unknown,,Under investigation
OUT-IND-00897,Influenza,2023-02-22,India,Assam,Jorhat,2394,178,low,Unknown,https://news.example/897,
OUT-IND-00898,Cholera,2024-03-15,India,Maharashtra,Nagpur,3411,271,low,Unknown,https://news.example/898,
OUT-IND-00899,Hepatitis A,2024-06-07,India,West Bengal,Bardhaman,783,19,low,True,https://news.example/899,
OUT-IND-00900,Scrub Typhus,2023-04-03,India,Uttar Pradesh,Agra,1008,54,low,True,https://news.example/900,Under investigation
OUT-IND-00901,COVID-19,28-12-2023,India,Rajasthan,Jodhpur,4124,169,moderate,False,,Cluster in school
OUT-IND-00902,Scrub Typhus,02-11-2023,India,Assam,Jorhat,3071,218,moderate,Unknown,https://news.example/902,Cluster in school
OUT-IND-00903,Influenza,2024-07-18,India,Bihar,Bhagalpur,3001,213,low,Unknown,https://news.example/903,Lab confirmed cases
OUT-IND-00904,Hepatitis A,2023-05-18 22:20:12,India,Bihar,Muzaffarpur,4809,73,low,Unknown,https://news.example/904,Hospital admissions rising
OUT-IND-00905,COVID-19,2024-10-25,India,Gujarat,Ahmedabad,3288,,moderate,False,https://news.example/905,Cluster in school
OUT-IND-00906,Hepatitis A,2024-12-18,India,Maharashtra,Pune,483,7,low,True,https://news.example/906,Hospital admissions rising
OUT-IND-00907,Cholera,10-09-2025,India,Uttar Pradesh,Kanpur,5,0,moderate,Unknown,https://news.example/907,Lab confirmed cases
OUT-IND-00908,Dengue,12-03-2024,India,Gujarat,Rajkot,2669,,moderate,False,,Lab confirmed cases
OUT-IND-00909,Hepatitis A,2024-03-07,India,Odisha,Rourkela,825,52,low,True,https://news.example/909,Cluster in school
OUT-IND-00910,Hepatitis A,2024-12-13,India,Maharashtra,Pune,589,14,low,False,https://news.example/910,
OUT-IND-00911,Influenza,2025-05-07,India,Delhi,North Delhi,2317,119,high,Unknown,,
OUT-IND-00912,Dengue,2023-02-13,India,West Bengal,Bardhaman,881,44,low,True,https://news.example/912,
OUT-IND-00913,Kala-azar,2025-08-23,India,Odisha,Sambalpur,1107,86,low,Unknown,https://news.example/913,Hospital admissions rising
OUT-IND-00914,COVID-19,2024-10-26,India,Tamil Nadu,Chennai,1465,80,high,True,https://news.example/914,Hospital admissions rising
OUT-IND-00915,Influenza,03-04-2024,India,Karnataka,Mangalore,4101,37,low,Unknown,,Under investigation
OUT-IND-00916,COVID-19,2024-11-12,India,Rajasthan,Jaipur,1531,48,moderate,False,https://news.example/916,Lab confirmed cases
OUT-IND-00917,Dengue,2025-02-01,India,Uttar Pradesh,Varanasi,903,3,low,Unknown,https://news.example/917,Reported by PHC
OUT-IND-00918,Scrub Typhus,2025-02-03,India,Uttar Pradesh,Kanpur,3265,136,low,True,https://news.example/918,Reported by PHC
OUT-IND-00919,Kala-azar,2024-10-13,India,Bihar,Gaya,4889,204,low,False,,Hospital admissions rising
OUT-IND-00920,Influenza,2023-05-09,India,Bihar,Bhagalpur,3954,300,moderate,False,https://news.example/920,
OUT-IND-00921,Kala-azar,2024-05-27,India,Gujarat,Bhavnagar,1785,44,low,True,https://news.example/921,Reported by PHC
OUT-IND-00922,Scrub Typhus,2023-05-16,India,Rajasthan,Jaipur,4035,81,low,False,https://news.example/922,
OUT-IND-00923,Cholera,2023-11-01 13:49:21,India,Kerala,Kozhikode,2034,36,low,Unknown,https://news.example/923,
